Month,Albania->Italy,Algeria->Spain,Algeria->Tunisia,Austria->Germany,Austria->Hungary,Austria->Italy,Austria->Slovak Republic,Austria->Slovenia,Austria->Switzerland,Belarus->Lithuania,Belarus->Poland,Belgium->France,Belgium->Germany,Belgium->Luxembourg,Belgium->Netherlands,Belgium->United Kingdom,Bulgaria->Greece,Bulgaria->North Macedonia,Bulgaria->Republic of Türkiye,Bulgaria->Romania,Bulgaria->Serbia,Croatia->Hungary,Croatia->Italy,Croatia->Liquefied Natural Gas,Croatia->Slovenia,Czech Republic->Austria,Czech Republic->Germany,Czech Republic->Poland,Czech Republic->Slovak Republic,Denmark->Germany,Denmark->Netherlands,Denmark->Poland,Denmark->Sweden,Estonia->Finland,Estonia->Latvia,Finland->Estonia,Finland->Liquefied Natural Gas,France->Belgium,France->Spain,France->Switzerland,Georgia->Republic of Türkiye,Germany->Austria,Germany->Belgium,Germany->Czech Republic,Germany->Denmark,Germany->France,Germany->Luxembourg,Germany->Netherlands,Germany->Poland,Germany->Switzerland,Greece->Albania,Greece->Bulgaria,Greece->Liquefied Natural Gas,Hungary->Austria,Hungary->Croatia,Hungary->Romania,Hungary->Serbia,Hungary->Slovak Republic,Hungary->Ukraine,"Iran, Islamic Republic->Republic of Türkiye",Italy->Albania,Italy->Austria,Italy->Slovenia,Italy->Switzerland,Latvia->Estonia,Latvia->Lithuania,Latvia->Russia,Libya->Italy,Liquefied Natural Gas->Belgium,Liquefied Natural Gas->Croatia,Liquefied Natural Gas->Finland,Liquefied Natural Gas->France,Liquefied Natural Gas->Greece,Liquefied Natural Gas->Italy,Liquefied Natural Gas->Lithuania,Liquefied Natural Gas->Netherlands,Liquefied Natural Gas->Poland,Liquefied Natural Gas->Portugal,Liquefied Natural Gas->Republic of Türkiye,Liquefied Natural Gas->Spain,Liquefied Natural Gas->United Kingdom,Lithuania->Latvia,Lithuania->Poland,Lithuania->Russia,Morocco->Spain,Netherlands->Belgium,Netherlands->Germany,Netherlands->Norway,Netherlands->United Kingdom,North Macedonia->Bulgaria,Norway->Belgium,Norway->Denmark,Norway->France,Norway->Germany,Norway->Liquefied Natural Gas,Norway->Netherlands,Norway->United Kingdom,Not Elsewhere Specified->Ukraine,Poland->Germany,Poland->Lithuania,Poland->Slovak Republic,Poland->Ukraine,Portugal->Spain,Republic of Türkiye->Bulgaria,Republic of Türkiye->Greece,Republic of Türkiye->Liquefied Natural Gas,Republic of Türkiye->North Macedonia,Romania->Bulgaria,Romania->Hungary,Romania->Moldova Republic,Romania->Ukraine,Russia->Estonia,Russia->Finland,Russia->Germany,Russia->Latvia,Russia->Republic of Türkiye,Russia->Ukraine,Serbia->Bulgaria,Serbia->Hungary,Slovak Republic->Austria,Slovak Republic->Czech Republic,Slovak Republic->Hungary,Slovak Republic->Poland,Slovak Republic->Ukraine,Slovenia->Croatia,Slovenia->Italy,Spain->France,Spain->Morocco,Spain->Portugal,Switzerland->France,Switzerland->Germany,Switzerland->Italy,Tunisia->Italy,Ukraine->Hungary,"Ukraine->Moldova, Republic",Ukraine->Poland,Ukraine->Romania,Ukraine->Slovak Republic,United Kingdom->Belgium,United Kingdom->Ireland,United Kingdom->Isle Of Man,United Kingdom->Liquefied Natural Gas,United Kingdom->Netherlands,United Kingdom->Norway
2016-03-01,0.0,421.0,832.0,112.0,323.0,2879.0,11.0,212.0,7.0,225.0,3194.0,1555.0,21.5,244.0,124.16666666666667,32.0,149.0,12.0,890.0,2.0,17.0,0.0,31.0,0.0,0.0,0.0,2153.0,0.0,23.0,72.0,66.0,0.0,95.0,0.0,0.0,0.0,0.0,5.0,561.3333333333333,83.0,561.0,393.0,119.0,2640.0,0.0,689.0,42.0,1253.0,54.0,860.0,0.0,0.0,21.5,0.0,0.0,1.0,153.0,0.0,25.0,639.0,0.0,6.0,0.0,12.0,59.0,0.0,82.0,452.0,100.0,0.0,0.0,434.0,43.0,450.0,207.0,15.0,0.0,97.0,1854.5,1451.0,1165.0,0.0,0.0,217.0,466.0,2633.8333333333335,2837.0,0.0,902.0,0.0,1361.0,58.0,1642.0,2713.0,541.0,1559.0,3487.0,0.0,2515.0,0.0,0.0,91.0,0.0,0.0,62.0,1604.0,0.0,1272.0,0.0,0.0,0.0,0.0,257.0,3536.0,0.0,853.0,7125.0,76.5,0.0,3596.0,78.0,16.0,0.0,354.0,123.0,0.0,125.66666666666667,0.0,448.0,0.0,507.0,579.0,528.0,412.0,157.0,344.0,1295.0,4324.0,176.0,238.0,12.0,40.0,154.0,0.0
2016-04-01,0.0,579.0,2015.0,100.0,329.0,1919.0,78.0,164.0,4.0,180.0,3194.0,1454.0,108.5,120.5,223.5,0.0,178.0,5.0,889.0,1.0,14.5,0.0,25.0,0.0,0.0,0.0,2013.0,0.0,186.0,47.0,67.0,0.0,54.0,0.0,0.0,0.0,0.0,25.0,307.33333333333337,32.0,546.0,544.0,22.0,2776.0,0.0,722.0,20.0,1544.0,42.0,484.0,0.0,0.0,21.5,0.0,0.0,2.0,106.0,0.0,57.0,651.0,0.0,6.0,0.0,10.0,41.0,0.0,57.0,410.0,91.0,0.0,0.0,661.0,43.0,531.0,125.0,46.0,0.0,94.0,1432.5,1028.0,1192.0,5.0,0.0,132.0,678.0,1955.0,2398.0,0.0,516.0,0.0,1304.0,26.0,1471.0,2717.0,491.0,1702.0,2838.0,0.0,2480.0,0.0,0.0,90.0,0.0,0.0,67.0,1910.0,0.0,1293.0,0.0,0.0,0.0,0.0,179.0,3637.0,0.0,984.0,5711.0,53.0,0.0,2850.0,0.0,0.0,0.0,94.0,101.0,0.0,76.66666666666667,0.0,472.0,0.0,325.5,271.0,1898.0,384.0,171.0,366.0,1334.0,3211.0,477.0,198.0,11.0,0.0,170.0,0.0
2016-05-01,0.0,561.0,2008.0,115.0,333.0,2704.0,252.0,135.0,4.0,150.0,3254.0,1644.0,151.0,85.5,784.6666666666667,0.0,171.0,3.0,950.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,1608.0,0.0,393.0,14.0,56.0,0.0,44.0,0.0,0.0,0.0,0.0,8.0,171.0,73.0,475.0,666.0,5.0,2823.0,24.0,499.0,15.0,1606.0,36.0,597.0,0.0,0.0,0.0,0.0,0.0,7.0,83.0,0.0,36.0,518.0,0.0,7.0,0.0,6.0,22.0,0.0,40.0,300.0,82.0,0.0,0.0,514.0,0.0,488.0,126.0,58.0,0.0,108.0,1235.5,948.0,1405.0,2.0,0.0,120.0,722.0,2036.3333333333333,2415.0,0.0,27.0,0.0,1263.0,51.0,1399.0,2234.0,531.0,1960.0,2144.0,0.0,2553.0,0.0,0.0,0.0,0.0,0.0,69.0,1496.0,0.0,1386.0,0.0,0.0,0.0,0.0,132.0,3763.0,0.0,926.0,7496.0,41.5,0.0,3683.0,0.0,0.0,0.0,58.0,80.0,0.0,64.0,0.0,419.0,0.0,376.5,479.0,1792.0,517.0,172.0,386.0,1426.0,3851.0,922.0,174.0,7.0,85.0,156.0,0.0
2016-06-01,0.0,579.0,0.0,210.0,301.0,2236.0,264.0,139.0,3.0,114.0,2985.0,1013.0,94.5,59.0,891.5,16.0,239.0,4.0,879.0,0.0,1.5,0.0,25.0,0.0,0.0,0.0,1543.0,0.0,254.0,54.0,72.0,0.0,38.0,0.0,0.0,0.0,0.0,20.0,134.0,23.0,519.0,456.0,86.0,2816.0,0.0,644.0,9.0,1529.0,21.0,371.0,0.0,104.0,21.5,0.0,0.0,1.0,75.0,0.0,5.0,480.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,443.0,103.0,0.0,0.0,628.0,43.0,753.0,118.0,91.0,208.0,140.0,1367.5,1006.0,535.0,3.0,0.0,107.0,796.0,2250.0,2027.0,0.0,33.0,0.0,1160.0,50.0,935.0,2029.0,512.0,1838.0,2057.0,0.0,2372.0,0.0,0.0,0.0,0.0,0.0,68.0,1637.0,0.0,1366.0,0.0,0.0,0.0,15.0,133.0,3569.0,209.0,845.0,6174.0,37.5,0.0,3523.0,3.0,0.0,0.0,14.0,90.0,0.0,53.0,0.0,525.0,0.0,228.0,265.0,1739.0,493.0,169.0,370.0,1399.0,3724.0,52.0,123.0,6.0,0.0,85.0,0.0
2016-07-01,0.0,601.0,2020.0,194.0,298.0,1849.0,304.0,89.0,2.0,148.0,3197.0,1528.0,275.5,218.0,682.8333333333333,0.0,189.0,12.0,627.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,1358.0,0.0,623.0,70.0,57.0,0.0,36.0,0.0,0.0,0.0,0.0,5.0,112.33333333333331,163.0,542.0,641.0,8.0,3002.0,1.0,440.0,1.0,1517.0,5.0,802.0,0.0,65.0,67.5,0.0,0.0,1.0,126.0,0.0,39.0,582.0,0.0,11.0,0.0,3.0,12.0,0.0,0.0,395.0,84.0,0.0,0.0,580.0,135.0,795.0,91.0,51.0,130.0,126.0,1425.0,1078.0,1182.0,5.0,0.0,137.0,811.0,1196.1666666666667,1967.0,0.0,0.0,0.0,1204.0,45.0,1304.0,2570.0,491.0,1950.0,1755.0,0.0,2569.0,0.0,0.0,40.0,0.0,0.0,35.0,1320.0,0.0,1069.0,0.0,0.0,0.0,5.0,129.0,3771.0,376.0,976.0,5906.0,63.0,0.0,3072.0,0.0,0.0,0.0,324.0,47.0,5.0,42.666666666666664,0.0,679.0,0.0,452.5,867.0,1775.0,646.0,234.0,310.0,1136.0,3233.0,1345.0,72.0,7.0,84.0,103.0,0.0
2016-08-01,0.0,618.0,1974.0,65.0,372.0,1589.0,369.0,135.0,2.0,162.0,2887.0,1496.0,166.5,637.0,344.16666666666663,0.0,199.0,7.0,810.0,0.0,0.5,0.0,17.0,0.0,0.0,0.0,1588.0,0.0,272.0,129.0,21.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,447.6666666666667,12.0,530.0,706.0,17.0,2189.0,4.0,504.0,6.0,1115.0,73.0,786.0,0.0,64.5,0.0,0.0,0.0,1.0,149.0,0.0,83.0,632.0,0.0,3.0,0.0,3.0,6.0,6.0,0.0,376.0,90.0,0.0,0.0,473.0,0.0,443.0,75.0,51.0,129.0,108.0,1383.5,757.0,834.0,5.0,0.0,142.0,827.0,1585.8333333333333,1919.0,0.0,14.0,0.0,1038.0,33.0,1121.0,2559.0,502.0,1435.0,1657.0,0.0,2186.0,0.0,0.0,119.0,0.0,0.0,58.0,1352.5,0.0,1232.0,0.0,1.0,0.0,11.0,138.0,2553.0,431.0,1162.0,8220.0,74.5,0.0,2660.0,386.0,0.0,0.0,1188.0,88.0,5.0,189.33333333333334,0.0,703.0,0.0,468.5,678.0,1706.0,657.0,293.0,373.0,1299.0,4323.0,906.0,114.0,10.0,94.0,151.0,0.0
2016-09-01,0.0,448.0,1240.0,46.0,370.0,2243.0,164.0,157.0,3.0,192.0,3036.0,1369.0,268.0,639.0,451.6666666666667,0.0,174.0,18.0,641.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,1555.0,0.0,435.0,143.0,14.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,427.3333333333333,51.0,519.0,357.0,3.0,2481.0,0.0,413.0,5.0,1459.0,81.0,1139.0,0.0,63.0,57.5,0.0,0.0,1.0,143.0,0.0,188.0,519.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,368.0,93.0,0.0,0.0,562.0,115.0,579.0,104.0,14.0,126.0,106.0,1110.0,935.0,1372.0,4.0,0.0,170.0,801.0,1476.8333333333333,2200.0,0.0,16.0,0.0,480.0,38.0,1056.0,1578.0,506.0,1054.0,1814.0,0.0,2300.0,0.0,0.0,114.0,0.0,0.0,57.0,1003.0,0.0,1034.0,0.0,0.0,0.0,15.0,130.0,3454.0,425.0,855.0,8165.0,71.5,0.0,3229.0,144.0,0.0,0.0,1170.0,106.0,7.0,127.66666666666666,0.0,638.0,0.0,610.5,1049.0,1030.0,667.0,341.0,367.0,1118.0,4365.0,1437.0,166.0,8.0,96.0,82.0,0.0
2016-10-01,0.0,603.0,1763.0,60.0,272.0,2897.0,362.0,205.0,5.0,339.0,3248.0,1374.0,86.0,717.5,437.3333333333333,0.0,291.0,25.0,1047.0,0.0,3.5,0.0,20.0,0.0,0.0,0.0,2445.0,0.0,62.0,39.0,82.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,465.3333333333333,17.0,464.0,516.0,204.0,3159.0,6.0,654.0,5.0,927.0,41.0,674.0,0.0,62.0,0.0,0.0,13.0,0.0,171.0,0.0,130.0,581.0,0.0,10.0,0.0,9.0,8.0,15.0,11.0,398.0,109.0,0.0,0.0,892.0,0.0,446.0,57.0,26.0,124.0,235.0,1383.5,1123.0,431.0,0.0,0.0,202.0,642.0,1928.1666666666667,2503.0,0.0,439.0,0.0,1319.0,45.0,1476.0,2413.0,529.0,2141.0,3252.0,0.0,2473.0,0.0,0.0,129.0,0.0,0.0,56.0,1837.5,0.0,1647.0,0.0,0.0,0.0,38.0,160.0,3818.0,48.0,1119.0,9630.0,85.5,0.0,3789.0,62.0,0.0,0.0,1259.0,130.0,0.0,102.66666666666666,0.0,479.0,0.0,398.5,402.0,1591.0,567.0,386.0,382.0,1946.0,4970.0,436.0,120.0,10.0,104.0,133.0,0.0
2016-11-01,0.0,635.0,1966.0,1194.0,307.0,2551.0,232.0,225.0,7.0,406.0,3194.0,1324.0,46.5,710.5,241.5,555.0,287.0,33.0,1189.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,2617.0,0.0,0.0,0.0,94.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,788.0,84.0,577.0,280.0,602.0,2682.0,27.0,918.0,27.0,885.0,45.0,663.0,0.0,65.0,43.5,0.0,10.0,0.0,220.0,0.0,156.0,706.0,0.0,13.0,5.0,14.0,7.0,0.0,0.0,468.0,86.0,0.0,0.0,684.0,87.0,461.0,81.0,20.0,130.0,151.0,1559.5,1409.0,425.0,3.0,0.0,227.0,812.0,3022.5,3129.0,0.0,1081.0,0.0,1289.0,43.0,1444.0,3133.0,500.0,2235.0,3793.0,0.0,2427.0,0.0,0.0,106.0,5.0,0.0,38.0,2231.0,0.0,1800.0,0.0,0.0,0.0,52.0,276.0,4960.0,0.0,1343.0,9859.0,110.0,0.0,3333.0,548.0,0.0,0.0,1259.0,130.0,0.0,277.0,0.0,634.0,0.0,393.5,374.0,1832.0,654.0,282.0,360.0,2129.0,4870.0,12.0,176.0,12.0,0.0,127.0,0.0
2016-12-01,0.0,631.0,2422.0,102.0,403.0,2481.0,179.0,250.0,10.0,414.0,3283.0,1610.0,66.5,721.0,210.16666666666669,779.0,312.0,46.0,1346.0,0.0,10.0,0.0,21.0,0.0,0.0,0.0,2672.0,0.0,0.0,9.0,64.0,0.0,111.0,0.0,0.0,0.0,0.0,5.0,795.3333333333333,101.0,595.0,352.0,681.0,2697.0,6.0,1039.0,38.0,1208.0,48.0,1020.0,0.0,63.0,77.0,0.0,21.0,0.0,298.0,0.0,223.0,857.0,0.0,9.0,2.0,19.0,4.0,16.0,0.0,400.0,66.0,0.0,0.0,412.0,154.0,455.0,76.0,40.0,126.0,220.0,2497.5,1551.0,395.0,4.0,0.0,244.0,768.0,3500.3333333333335,2734.0,0.0,535.0,0.0,1353.0,21.0,1580.0,2072.0,443.0,1529.0,4036.0,0.0,2576.0,0.0,0.0,128.0,11.0,0.0,71.0,2592.0,0.0,2028.0,0.0,0.0,0.0,57.0,278.0,3927.0,0.0,1471.0,9913.0,149.0,0.0,2918.0,406.0,0.0,0.0,1280.0,136.0,0.0,243.66666666666666,0.0,565.0,0.0,583.5,652.0,2237.0,670.0,267.0,390.0,2433.0,4404.0,0.0,138.0,12.0,0.0,147.0,0.0
2017-01-01,0.0,716.0,2358.0,48.0,330.0,3104.0,148.0,288.0,11.0,472.0,3317.0,1671.0,67.5,706.5,199.5,676.0,313.0,53.0,1352.0,2.0,24.5,0.0,12.0,0.0,0.0,0.0,2494.0,2.0,473.0,7.0,60.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,613.3333333333333,214.0,590.0,240.0,678.0,3567.0,44.0,1182.0,45.0,1266.0,53.0,1129.0,0.0,64.5,112.5,0.0,72.0,0.0,294.0,0.0,86.0,790.0,0.0,8.0,2.0,23.0,1.0,4.0,0.0,478.0,67.0,0.0,0.0,326.0,225.0,493.0,55.0,13.0,129.0,382.0,2836.5,1505.0,528.0,0.0,0.0,259.0,780.0,3705.5,3310.0,0.0,564.0,0.0,1362.0,27.0,1400.0,1821.0,499.0,2231.0,3816.0,0.0,2561.0,0.0,0.0,117.0,0.0,0.0,82.0,2501.0,0.0,2073.0,0.0,0.0,0.0,69.0,318.0,4982.0,0.0,1469.0,10185.0,147.0,0.0,3943.0,0.0,0.0,0.0,1226.0,147.0,0.0,135.66666666666666,0.0,291.0,0.0,613.5,757.0,2110.0,1027.0,171.0,416.0,2442.0,4463.0,0.0,141.0,13.0,135.0,142.0,0.0
2017-02-01,0.0,640.0,2183.0,51.0,318.0,2009.0,197.0,225.0,7.0,458.0,3040.0,1284.0,37.5,656.0,241.83333333333334,500.0,217.0,37.0,1210.0,8.0,15.5,0.0,15.0,0.0,0.0,0.0,2127.0,0.0,96.0,73.0,98.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,369.66666666666663,54.0,506.0,178.0,441.0,2820.0,0.0,804.0,20.0,1151.0,56.0,618.0,0.0,64.5,110.5,0.0,49.0,0.0,246.0,0.0,91.0,750.0,0.0,22.0,0.0,15.0,6.0,0.0,1.0,352.0,49.0,0.0,0.0,548.0,221.0,469.0,10.0,15.0,129.0,320.0,2655.5,1088.0,419.0,0.0,0.0,226.0,758.0,2798.1666666666665,2465.0,0.0,379.0,0.0,1212.0,41.0,1563.0,2139.0,475.0,1737.0,3587.0,0.0,2286.0,0.0,0.0,112.0,1.0,0.0,33.0,2387.0,0.0,1734.0,0.0,0.0,0.0,58.0,286.0,3576.0,0.0,1284.0,8846.0,123.0,0.0,2890.0,17.0,0.0,0.0,1140.0,126.0,0.0,96.33333333333333,0.0,248.0,0.0,346.5,279.0,2010.0,918.0,168.0,390.0,1989.0,3867.0,16.0,106.0,12.0,92.0,105.0,0.0
2017-03-01,0.0,680.0,2371.0,17.0,245.0,1537.0,287.0,194.0,6.0,369.0,3250.0,1034.0,334.5,694.0,558.1666666666667,0.0,122.0,13.0,1237.0,3.0,6.5,0.0,11.0,0.0,0.0,0.0,2069.0,0.0,178.0,37.0,97.0,0.0,74.0,0.0,0.0,0.0,0.0,15.0,522.3333333333334,218.0,500.0,264.0,379.0,2963.0,0.0,403.0,10.0,1097.0,42.0,773.0,0.0,64.5,111.5,0.0,22.0,0.0,201.0,0.0,66.0,878.0,0.0,4.0,0.0,12.0,18.0,0.0,0.0,359.0,139.0,0.0,0.0,1065.0,223.0,535.0,58.0,15.0,129.0,278.0,2184.5,1310.0,913.0,0.0,0.0,209.0,697.0,1686.8333333333333,2178.0,0.0,56.0,0.0,1324.0,40.0,1563.0,2426.0,522.0,1938.0,3632.0,0.0,2647.0,0.0,0.0,103.0,0.0,0.0,0.0,2541.0,0.0,1619.0,0.0,0.0,0.0,40.0,245.0,3951.0,0.0,1411.0,7906.0,100.5,0.0,2401.0,1.0,0.0,0.0,1209.0,110.0,0.0,152.66666666666669,0.0,458.0,0.0,437.0,668.0,2221.0,791.0,165.0,385.0,1703.0,3379.0,291.0,124.0,11.0,0.0,118.0,0.0
2017-04-01,0.0,545.0,1700.0,90.0,373.0,2693.0,168.0,165.0,0.0,260.0,3183.0,1370.0,384.5,233.5,671.1666666666667,0.0,131.0,8.0,1134.0,1.0,5.5,0.0,11.0,0.0,0.0,0.0,1874.0,0.0,17.0,27.0,91.0,0.0,52.0,0.0,0.0,0.0,0.0,13.0,500.6666666666667,118.0,577.0,330.0,198.0,2668.0,0.0,543.0,3.0,1256.0,50.0,539.0,0.0,64.5,42.5,0.0,10.0,0.0,150.0,0.0,141.0,811.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,306.0,221.0,0.0,0.0,877.0,85.0,794.0,131.0,189.0,129.0,190.0,1432.5,1115.0,1096.0,0.0,0.0,199.0,546.0,1602.3333333333333,2397.0,0.0,1.0,0.0,1319.0,43.0,1588.0,2559.0,466.0,2327.0,2735.0,0.0,2500.0,0.0,0.0,83.0,0.0,0.0,60.0,1622.0,0.0,1530.0,1.0,0.0,0.0,43.0,186.0,3678.0,0.0,1283.0,7741.0,75.0,0.0,3800.0,100.0,0.0,0.0,306.0,99.0,0.0,135.33333333333331,0.0,489.0,0.0,328.5,392.0,1540.0,659.0,172.0,370.0,1571.0,4506.0,1154.0,117.0,9.0,0.0,126.0,0.0
2017-05-01,0.0,522.0,1510.0,184.0,360.0,2892.0,245.0,155.0,0.0,204.0,3309.0,1165.0,448.5,552.5,822.5,0.0,256.0,4.0,1003.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,1638.0,0.0,205.0,27.0,139.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,490.66666666666663,289.0,595.0,554.0,121.0,2627.0,0.0,427.0,0.0,1224.0,53.0,603.0,0.0,64.5,21.5,0.0,14.0,0.0,163.0,0.0,139.0,722.0,0.0,5.0,0.0,8.0,16.0,0.0,0.0,433.0,98.0,0.0,0.0,1149.0,43.0,870.0,111.0,258.0,129.0,151.0,1466.5,1125.0,858.0,1.0,0.0,147.0,580.0,1316.5,1894.0,0.0,8.0,0.0,1290.0,36.0,1397.0,2292.0,182.0,2331.0,2117.0,0.0,2474.0,0.0,0.0,68.0,0.0,0.0,29.0,1323.0,0.0,1512.0,1.0,0.0,0.0,13.0,148.0,3788.0,69.0,929.0,8761.0,81.5,0.0,3890.0,1.0,0.0,0.0,963.0,100.0,0.0,99.33333333333333,0.0,687.0,0.0,359.5,700.0,1291.0,691.0,167.0,389.0,1549.0,4904.0,1218.0,69.0,7.0,0.0,120.0,0.0
2017-06-01,0.0,486.0,1172.0,143.0,395.0,2676.0,164.0,159.0,0.0,219.0,2913.0,1041.0,455.0,412.0,916.3333333333333,0.0,274.0,4.0,868.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,834.0,0.0,71.0,11.0,110.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,567.0,293.0,575.0,647.0,185.0,2055.0,2.0,269.0,0.0,1029.0,60.0,875.0,0.0,109.5,31.5,0.0,22.0,0.0,150.0,0.0,203.0,751.0,0.0,9.0,0.0,7.0,15.0,0.0,0.0,396.0,84.0,0.0,0.0,703.0,63.0,882.0,59.0,149.0,219.0,213.0,1474.5,1402.0,435.0,2.0,0.0,159.0,421.0,1356.6666666666667,1629.0,0.0,0.0,0.0,1249.0,23.0,1294.0,2280.0,242.0,2213.0,1713.0,0.0,2273.0,0.0,0.0,84.0,0.0,0.0,54.0,878.5,0.0,1411.0,5.0,0.0,0.0,2.0,129.0,3699.0,65.0,1018.0,8311.0,75.0,0.0,3624.0,13.0,0.0,0.0,704.0,110.0,0.0,130.0,0.0,637.0,0.0,475.5,1052.0,908.0,724.0,166.0,376.0,1421.0,4665.0,725.0,81.0,9.0,0.0,76.0,0.0
2017-07-01,0.0,425.0,1526.0,259.0,377.0,2288.0,145.0,175.0,0.0,178.0,3109.0,1226.0,528.5,419.0,1483.8333333333333,0.0,241.0,20.0,896.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,1190.0,0.0,421.0,20.0,55.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,608.3333333333334,296.0,595.0,509.0,90.0,2470.0,23.0,224.0,0.0,1169.0,50.0,913.0,0.0,63.0,45.0,0.0,24.0,0.0,157.0,0.0,313.0,840.0,0.0,14.0,0.0,6.0,17.0,0.0,0.0,390.0,75.0,0.0,0.0,1054.0,90.0,946.0,148.0,32.0,126.0,404.0,1594.5,1453.0,669.0,56.0,0.0,160.0,429.0,1184.6666666666667,1955.0,0.0,0.0,0.0,1294.0,34.0,1532.0,2681.0,540.0,2556.0,2519.0,0.0,2363.0,0.0,0.0,128.0,9.0,0.0,68.0,1339.5,0.0,1407.0,6.0,0.0,0.0,1.0,129.0,3811.0,113.0,1395.0,8526.0,78.5,0.0,3749.0,0.0,0.0,0.0,719.0,126.0,0.0,131.66666666666669,0.0,409.0,0.0,479.5,1103.0,1167.0,1005.0,262.0,390.0,0.0,4406.0,1719.0,103.0,5.0,0.0,46.0,0.0
2017-08-01,0.0,381.0,1236.0,450.0,360.0,2703.0,345.0,184.0,0.0,166.0,2684.0,1289.0,367.0,416.0,1389.6666666666667,0.0,254.0,22.0,877.0,0.0,0.5,0.0,9.0,0.0,0.0,0.0,1384.0,0.0,693.0,20.0,77.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,554.6666666666667,145.0,337.0,530.0,80.0,2788.0,26.0,296.0,0.0,920.0,84.0,461.0,0.0,64.5,63.5,0.0,27.0,0.0,140.0,0.0,412.0,874.0,0.0,5.0,0.0,5.0,19.0,0.0,0.0,315.0,70.0,0.0,0.0,780.0,127.0,875.0,195.0,25.0,129.0,413.0,1679.5,1372.0,605.0,69.0,0.0,151.0,331.0,1404.3333333333333,1862.0,0.0,0.0,0.0,1289.0,36.0,1375.0,2622.0,528.0,2594.0,2711.0,0.0,1909.0,0.0,0.0,73.0,2.0,0.0,57.0,1334.5,0.0,1349.0,7.0,0.0,0.0,0.0,143.0,4165.0,240.0,1390.0,9825.0,70.0,0.0,4663.0,0.0,0.0,0.0,728.0,135.0,0.0,112.33333333333334,0.0,367.0,0.0,268.5,498.0,819.0,1443.0,319.0,380.0,1351.0,5279.0,1442.0,104.0,9.0,0.0,76.0,0.0
2017-09-01,0.0,418.0,1236.0,292.0,323.0,2182.0,274.0,153.0,0.0,199.0,3015.0,1117.0,231.0,441.5,620.6666666666667,0.0,240.0,13.0,845.0,0.0,2.5,0.0,8.0,0.0,0.0,0.0,1864.0,0.0,237.0,14.0,150.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,544.6666666666667,104.0,580.0,465.0,82.0,2698.0,4.0,278.0,4.0,921.0,60.0,510.0,0.0,107.0,43.5,0.0,20.0,0.0,138.0,0.0,476.0,531.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,361.0,69.0,0.0,0.0,515.0,87.0,931.0,175.0,21.0,214.0,267.0,1484.0,1329.0,464.0,54.0,0.0,165.0,598.0,1089.3333333333333,1988.0,0.0,5.0,0.0,1270.0,34.0,1338.0,2165.0,516.0,2505.0,2350.0,0.0,2312.0,0.0,0.0,77.0,8.0,0.0,56.0,1280.0,0.0,1318.0,7.0,0.0,0.0,23.0,142.0,2850.0,437.0,1265.0,9561.0,69.0,0.0,3862.0,93.0,0.0,0.0,752.0,105.0,10.0,152.33333333333334,0.0,523.0,0.0,301.5,425.0,957.0,1420.0,380.0,371.0,1332.0,4973.0,832.0,305.0,8.0,0.0,98.0,0.0
